Patient County,Service year,Disposition,Encounters,AnnotationCode,AnnotationDesc
Santa Cruz,2013,Psychiatric_Care,229,,
Santa Cruz,2013,Rehab,13,,
Santa Cruz,2013,Residential Care facility,273,,
Santa Cruz,2013,Routine (Home),56526,,
Santa Cruz,2013,Skilled Nursing/Intermediate Care (SN/IC),219,,
Shasta,2013,Acute Care,576,,
Shasta,2013,Childrens_or_Cancer,11,,
Shasta,2013,Critical Access Hospital,154,,
Shasta,2013,Died,117,,
Shasta,2013,Home Health Service,82,,
Shasta,2013,Hospice_Care,17,,
Shasta,2013,Invalid or Blank,8,,
Shasta,2013,Left Against Medical Advice,3149,,
Shasta,2013,Not_Defined_Elsewhere,57,,
Shasta,2013,Prison/Jail,169,,
Shasta,2013,Psychiatric_Care,1006,,
Shasta,2013,Rehab,8,,
Shasta,2013,Residential Care facility,223,,
Shasta,2013,Routine (Home),71375,,
Shasta,2013,Skilled Nursing/Intermediate Care (SN/IC),259,,
Sierra,2013,Acute Care,35,,
Sierra,2013,Critical Access Hospital,14,,
Sierra,2013,Hospice_Care,1,,
Sierra,2013,Left Against Medical Advice,5,,
Sierra,2013,Prison/Jail,2,,
Sierra,2013,Psychiatric_Care,2,,
Sierra,2013,Residential Care facility,1,,
Sierra,2013,Routine (Home),577,,
Sierra,2013,Skilled Nursing/Intermediate Care (SN/IC),1,,
Siskiyou,2013,Acute Care,1106,,
Siskiyou,2013,Childrens_or_Cancer,4,,
Siskiyou,2013,Died,42,,
Siskiyou,2013,Home Health Service,2,,
Siskiyou,2013,Hospice_Care,7,,
Siskiyou,2013,Left Against Medical Advice,191,,
Siskiyou,2013,Not_Defined_Elsewhere,1,,
Siskiyou,2013,Other,1,,
Siskiyou,2013,Prison/Jail,53,,
Siskiyou,2013,Psychiatric_Care,112,,
Siskiyou,2013,Residential Care facility,5,,
Siskiyou,2013,Routine (Home),16405,,
Siskiyou,2013,Skilled Nursing/Intermediate Care (SN/IC),60,,
Solano,2013,Acute Care,1881,,
Solano,2013,Childrens_or_Cancer,247,,
Solano,2013,Critical Access Hospital,13,,
Solano,2013,Died,228,,
Solano,2013,Home Health Service,288,,
Solano,2013,Hospice_Care,53,,
Solano,2013,Invalid or Blank,2,,
Solano,2013,Left Against Medical Advice,2075,,
Solano,2013,Not_Defined_Elsewhere,173,,
Solano,2013,Other,114,,
Solano,2013,Prison/Jail,741,,
Solano,2013,Psychiatric_Care,920,,
Solano,2013,Rehab,28,,
Solano,2013,Residential Care facility,89,,
Solano,2013,Routine (Home),149661,,
Solano,2013,Skilled Nursing/Intermediate Care (SN/IC),567,,
Sonoma,2013,Acute Care,2258,,
Sonoma,2013,Childrens_or_Cancer,51,,
Sonoma,2013,Critical Access Hospital,28,,
Sonoma,2013,Died,190,,
Sonoma,2013,Home Health Service,173,,
Sonoma,2013,Hospice_Care,102,,
Sonoma,2013,Invalid or Blank,2,,
Sonoma,2013,Left Against Medical Advice,961,,
Sonoma,2013,Not_Defined_Elsewhere,225,,
Sonoma,2013,Other,216,,
Sonoma,2013,Prison/Jail,574,,
Sonoma,2013,Psychiatric_Care,976,,
Sonoma,2013,Rehab,30,,
Sonoma,2013,Residential Care facility,45,,
Sonoma,2013,Routine (Home),123468,,
Sonoma,2013,Skilled Nursing/Intermediate Care (SN/IC),467,,
Stanislaus,2013,Acute Care,2114,,
Stanislaus,2013,Childrens_or_Cancer,70,,
Stanislaus,2013,Critical Access Hospital,37,,
Stanislaus,2013,Died,333,,
Stanislaus,2013,Home Health Service,163,,
Stanislaus,2013,Hospice_Care,91,,
Stanislaus,2013,Invalid or Blank,8,,
Stanislaus,2013,Left Against Medical Advice,3754,,
Stanislaus,2013,Not_Defined_Elsewhere,285,,
Stanislaus,2013,Other,299,,
Stanislaus,2013,Prison/Jail,85,,
Stanislaus,2013,Psychiatric_Care,3253,,
Stanislaus,2013,Rehab,45,,
Stanislaus,2013,Residential Care facility,45,,
Stanislaus,2013,Routine (Home),202918,,
Stanislaus,2013,Skilled Nursing/Intermediate Care (SN/IC),752,,
Sutter,2013,Acute Care,129,,
Sutter,2013,Childrens_or_Cancer,153,,
Sutter,2013,Died,47,,
Sutter,2013,Home Health Service,218,,
Sutter,2013,Hospice_Care,1,,
Sutter,2013,Invalid or Blank,122,,
Sutter,2013,Left Against Medical Advice,1449,,
Sutter,2013,Not_Defined_Elsewhere,1,,
Sutter,2013,Other,147,,
Sutter,2013,Prison/Jail,26,,
Sutter,2013,Psychiatric_Care,21,,
Sutter,2013,Routine (Home),23972,,
Sutter,2013,Skilled Nursing/Intermediate Care (SN/IC),24,,
Tehama,2013,Acute Care,577,,
Tehama,2013,Childrens_or_Cancer,1,,
Tehama,2013,Critical Access Hospital,4,,
Tehama,2013,Died,48,,
Tehama,2013,Home Health Service,31,,
Tehama,2013,Hospice_Care,13,,
Tehama,2013,Invalid or Blank,1,,
Tehama,2013,Left Against Medical Advice,614,,
Tehama,2013,Not_Defined_Elsewhere,127,,
Tehama,2013,Other,1,,
Tehama,2013,Prison/Jail,306,,
Tehama,2013,Psychiatric_Care,188,,
Tehama,2013,Rehab,4,,
Tehama,2013,Residential Care facility,4,,
Tehama,2013,Routine (Home),25279,,
Tehama,2013,Skilled Nursing/Intermediate Care (SN/IC),62,,
Trinity,2013,Acute Care,249,,
Trinity,2013,Childrens_or_Cancer,1,,
Trinity,2013,Critical Access Hospital,47,,
Trinity,2013,Died,10,,
Trinity,2013,Home Health Service,2,,
Trinity,2013,Left Against Medical Advice,91,,
Trinity,2013,Not_Defined_Elsewhere,1,,
Trinity,2013,Other,8,,
Trinity,2013,Prison/Jail,6,,
Trinity,2013,Psychiatric_Care,13,,
Trinity,2013,Residential Care facility,11,,
Trinity,2013,Routine (Home),4282,,
Trinity,2013,Skilled Nursing/Intermediate Care (SN/IC),31,,
Tulare,2013,Acute Care,1611,,
Tulare,2013,Childrens_or_Cancer,313,,
Tulare,2013,Died,206,,
Tulare,2013,Disaster_Care_Site,1,,
Tulare,2013,Home Health Service,26,,
Tulare,2013,Hospice_Care,17,,
Tulare,2013,Invalid or Blank,11,,
Tulare,2013,Left Against Medical Advice,4473,,
Tulare,2013,Not_Defined_Elsewhere,234,,
Tulare,2013,Other,18,,
Tulare,2013,Prison/Jail,325,,
Tulare,2013,Psychiatric_Care,754,,
Tulare,2013,Rehab,7,,
Tulare,2013,Residential Care facility,30,,
Tulare,2013,Routine (Home),139452,,
Tulare,2013,Skilled Nursing/Intermediate Care (SN/IC),544,,
Tuolumne,2013,Acute Care,548,,
Tuolumne,2013,Childrens_or_Cancer,7,,
Tuolumne,2013,Died,29,,
Tuolumne,2013,Home Health Service,39,,
Tuolumne,2013,Hospice_Care,8,,
Tuolumne,2013,Invalid or Blank,1,,
Tuolumne,2013,Left Against Medical Advice,292,,
Tuolumne,2013,Not_Defined_Elsewhere,32,,
Tuolumne,2013,Other,2,,
Tuolumne,2013,Prison/Jail,161,,
Tuolumne,2013,Psychiatric_Care,161,,
Tuolumne,2013,Rehab,1,,
Tuolumne,2013,Residential Care facility,3,,
Tuolumne,2013,Routine (Home),19090,,
Tuolumne,2013,Skilled Nursing/Intermediate Care (SN/IC),59,,
Ventura,2013,Acute Care,2693,,
Ventura,2013,Childrens_or_Cancer,613,,
Ventura,2013,Critical Access Hospital,15,,
Ventura,2013,Died,281,,
Ventura,2013,Home Health Service,518,,
Ventura,2013,Hospice_Care,53,,
Ventura,2013,Invalid or Blank,6,,
Ventura,2013,Left Against Medical Advice,4580,,
Ventura,2013,Not_Defined_Elsewhere,258,,
Ventura,2013,Other,115,,
Ventura,2013,Prison/Jail,1469,,
Ventura,2013,Psychiatric_Care,1181,,
Ventura,2013,Rehab,29,,
Ventura,2013,Residential Care facility,66,,
Ventura,2013,Routine (Home),197543,,
Ventura,2013,Skilled Nursing/Intermediate Care (SN/IC),806,,
Yolo,2013,Acute Care,677,,
Yolo,2013,Childrens_or_Cancer,10,,
Yolo,2013,Critical Access Hospital,2,,
Yolo,2013,Died,77,,
Yolo,2013,Home Health Service,156,,
Yolo,2013,Hospice_Care,11,,
Yolo,2013,Left Against Medical Advice,348,,
Yolo,2013,Not_Defined_Elsewhere,34,,
Yolo,2013,Other,61,,
Yolo,2013,Prison/Jail,470,,
Yolo,2013,Psychiatric_Care,491,,
Yolo,2013,Rehab,8,,
Yolo,2013,Residential Care facility,8,,
Yolo,2013,Routine (Home),48185,,
Yolo,2013,Skilled Nursing/Intermediate Care (SN/IC),342,,
Yuba,2013,Acute Care,68,,
Yuba,2013,Childrens_or_Cancer,135,,
Yuba,2013,Died,40,,
Yuba,2013,Home Health Service,195,,
Yuba,2013,Hospice_Care,2,,
Yuba,2013,Invalid or Blank,142,,
Yuba,2013,Left Against Medical Advice,1777,,
Yuba,2013,Not_Defined_Elsewhere,3,,
Yuba,2013,Other,120,,
Yuba,2013,Prison/Jail,19,,
Yuba,2013,Psychiatric_Care,38,,
Yuba,2013,Rehab,1,,
Yuba,2013,Residential Care facility,4,,
Yuba,2013,Routine (Home),24154,,
Yuba,2013,Skilled Nursing/Intermediate Care (SN/IC),17,,
Alameda,2014,Acute Care,4043,,
Alameda,2014,Childrens_or_Cancer,375,,
Alameda,2014,Critical Access Hospital,139,,
Alameda,2014,Died,685,,
Alameda,2014,Home Health Service,1464,,
Alameda,2014,Hospice_Care,292,,
Alameda,2014,Invalid or Blank,195,,
Alameda,2014,Left Against Medical Advice,4477,,
Alameda,2014,Not_Defined_Elsewhere,1052,,
Alameda,2014,Other,846,,
Alameda,2014,Prison/Jail,1713,,
Alameda,2014,Psychiatric_Care,7197,,
Alameda,2014,Rehab,179,,
Alameda,2014,Residential Care facility,311,,
Alameda,2014,Routine (Home),441845,,
Alameda,2014,Skilled Nursing/Intermediate Care (SN/IC),2741,,
Alpine,2014,Acute Care,1,,
Alpine,2014,Critical Access Hospital,1,,
Alpine,2014,Routine (Home),64,,
Amador,2014,Acute Care,415,,
Amador,2014,Childrens_or_Cancer,4,,
Amador,2014,Died,25,,
Amador,2014,Home Health Service,23,,
Amador,2014,Hospice_Care,8,,
Amador,2014,Invalid or Blank,1,,
Amador,2014,Left Against Medical Advice,134,,
Amador,2014,Not_Defined_Elsewhere,3,,
Amador,2014,Other,14,,
Amador,2014,Prison/Jail,273,,
Amador,2014,Psychiatric_Care,61,,
Amador,2014,Rehab,1,,
Amador,2014,Residential Care facility,3,,
Amador,2014,Routine (Home),15850,,
Amador,2014,Skilled Nursing/Intermediate Care (SN/IC),23,,
Butte,2014,Acute Care,895,,
Butte,2014,Childrens_or_Cancer,267,,
Butte,2014,Critical Access Hospital,5,,
Butte,2014,Died,133,,
Butte,2014,Home Health Service,31,,
Butte,2014,Hospice_Care,9,,
Butte,2014,Invalid or Blank,3,,
Butte,2014,Left Against Medical Advice,1526,,
Butte,2014,Not_Defined_Elsewhere,3,,
Butte,2014,Other,12,,
Butte,2014,Prison/Jail,518,,
Butte,2014,Psychiatric_Care,899,,
Butte,2014,Rehab,3,,
Butte,2014,Residential Care facility,45,,
Butte,2014,Routine (Home),73263,,
Butte,2014,Skilled Nursing/Intermediate Care (SN/IC),320,,
Calaveras,2014,Acute Care,585,,
Calaveras,2014,Childrens_or_Cancer,17,,
Calaveras,2014,Died,22,,
Calaveras,2014,Home Health Service,30,,
Calaveras,2014,Hospice_Care,4,,
Calaveras,2014,Left Against Medical Advice,255,,
Calaveras,2014,Not_Defined_Elsewhere,8,,
Calaveras,2014,Other,3,,
Calaveras,2014,Prison/Jail,117,,
Calaveras,2014,Psychiatric_Care,98,,
Calaveras,2014,Residential Care facility,1,,
Calaveras,2014,Routine (Home),14883,,
Calaveras,2014,Skilled Nursing/Intermediate Care (SN/IC),47,,
Colusa,2014,Acute Care,270,,
Colusa,2014,Childrens_or_Cancer,2,,
Colusa,2014,Critical Access Hospital,1,,
Colusa,2014,Died,8,,
Colusa,2014,Home Health Service,10,,
Colusa,2014,Hospice_Care,3,,
Colusa,2014,Invalid or Blank,1,,
Colusa,2014,Left Against Medical Advice,143,,
Colusa,2014,Other,3,,
Colusa,2014,Prison/Jail,69,,
Colusa,2014,Psychiatric_Care,38,,
Colusa,2014,Rehab,2,,
Colusa,2014,Routine (Home),6718,,
Colusa,2014,Skilled Nursing/Intermediate Care (SN/IC),44,,
Contra Costa,2014,Acute Care,2816,,
Contra Costa,2014,Childrens_or_Cancer,270,,
Contra Costa,2014,Critical Access Hospital,68,,
Contra Costa,2014,Died,419,,
Contra Costa,2014,Disaster_Care_Site,1,,
Contra Costa,2014,Home Health Service,1910,,
Contra Costa,2014,Hospice_Care,268,,
Contra Costa,2014,Invalid or Blank,134,,
Contra Costa,2014,Left Against Medical Advice,3861,,
Contra Costa,2014,Not_Defined_Elsewhere,1117,,
Contra Costa,2014,Other,530,,
Contra Costa,2014,Prison/Jail,1005,,
Contra Costa,2014,Psychiatric_Care,2305,,
Contra Costa,2014,Rehab,63,,
Contra Costa,2014,Residential Care facility,187,,
Contra Costa,2014,Routine (Home),346419,,
Contra Costa,2014,Skilled Nursing/Intermediate Care (SN/IC),3502,,
Del Norte,2014,Acute Care,442,,
Del Norte,2014,Died,22,,
Del Norte,2014,Home Health Service,14,,
Del Norte,2014,Invalid or Blank,1,,
Del Norte,2014,Left Against Medical Advice,320,,
Del Norte,2014,Not_Defined_Elsewhere,2,,
Del Norte,2014,Other,22,,
Del Norte,2014,Prison/Jail,154,,
Del Norte,2014,Psychiatric_Care,5,,
Del Norte,2014,Rehab,1,,
Del Norte,2014,Residential Care facility,1,,
Del Norte,2014,Routine (Home),13780,,
Del Norte,2014,Skilled Nursing/Intermediate Care (SN/IC),149,,
El Dorado,2014,Acute Care,1282,,
El Dorado,2014,Childrens_or_Cancer,248,,
El Dorado,2014,Critical Access Hospital,41,,
El Dorado,2014,Died,79,,
El Dorado,2014,Home Health Service,184,,
El Dorado,2014,Hospice_Care,37,,
El Dorado,2014,Invalid or Blank,4,,
El Dorado,2014,Left Against Medical Advice,556,,
El Dorado,2014,Not_Defined_Elsewhere,48,,
El Dorado,2014,Other,9,,
El Dorado,2014,Prison/Jail,41,,
El Dorado,2014,Psychiatric_Care,572,,
El Dorado,2014,Rehab,6,,
El Dorado,2014,Residential Care facility,6,,
El Dorado,2014,Routine (Home),50075,,
El Dorado,2014,Skilled Nursing/Intermediate Care (SN/IC),181,,
Fresno,2014,Acute Care,3424,,
Fresno,2014,Childrens_or_Cancer,191,,
Fresno,2014,Critical Access Hospital,8,,
Fresno,2014,Died,476,,
Fresno,2014,Home Health Service,365,,
Fresno,2014,Hospice_Care,54,,
Fresno,2014,Invalid or Blank,3,,
Fresno,2014,Left Against Medical Advice,11784,,
Fresno,2014,Not_Defined_Elsewhere,286,,
Fresno,2014,Other,335,,
Fresno,2014,Prison/Jail,1695,,
Fresno,2014,Psychiatric_Care,3075,,
Fresno,2014,Rehab,71,,
Fresno,2014,Residential Care facility,71,,
Fresno,2014,Routine (Home),330341,,
Fresno,2014,Skilled Nursing/Intermediate Care (SN/IC),964,,
Glenn,2014,Acute Care,319,,
Glenn,2014,Childrens_or_Cancer,3,,
Glenn,2014,Critical Access Hospital,2,,
Glenn,2014,Died,24,,
Glenn,2014,Home Health Service,3,,
Glenn,2014,Left Against Medical Advice,151,,
Glenn,2014,Other,3,,
Glenn,2014,Prison/Jail,150,,
Glenn,2014,Psychiatric_Care,74,,
Glenn,2014,Residential Care facility,2,,
Glenn,2014,Routine (Home),8674,,
Glenn,2014,Skilled Nursing/Intermediate Care (SN/IC),89,,
Humboldt,2014,Acute Care,598,,
Humboldt,2014,Childrens_or_Cancer,251,,
Humboldt,2014,Critical Access Hospital,68,,
Humboldt,2014,Died,88,,
Humboldt,2014,Home Health Service,24,,
Humboldt,2014,Hospice_Care,4,,
Humboldt,2014,Invalid or Blank,2,,
Humboldt,2014,Left Against Medical Advice,2200,,
Humboldt,2014,Not_Defined_Elsewhere,483,,
Humboldt,2014,Other,26,,
Humboldt,2014,Prison/Jail,530,,
Humboldt,2014,Psychiatric_Care,259,,
Humboldt,2014,Rehab,40,,
Humboldt,2014,Residential Care facility,13,,
Humboldt,2014,Routine (Home),47726,,
Humboldt,2014,Skilled Nursing/Intermediate Care (SN/IC),113,,
Imperial,2014,Acute Care,1298,,
Imperial,2014,Childrens_or_Cancer,253,,
Imperial,2014,Critical Access Hospital,2,,
Imperial,2014,Died,95,,
Imperial,2014,Home Health Service,96,,
Imperial,2014,Hospice_Care,5,,
Imperial,2014,Invalid or Blank,34,,
Imperial,2014,Left Against Medical Advice,930,,
Imperial,2014,Not_Defined_Elsewhere,3,,
Imperial,2014,Other,283,,
Imperial,2014,Prison/Jail,216,,
Imperial,2014,Psychiatric_Care,31,,
Imperial,2014,Rehab,15,,
Imperial,2014,Routine (Home),83079,,
Imperial,2014,Skilled Nursing/Intermediate Care (SN/IC),103,,
Inyo,2014,Acute Care,184,,
Inyo,2014,Childrens_or_Cancer,74,,
Inyo,2014,Critical Access Hospital,253,,
Inyo,2014,Died,16,,
Inyo,2014,Home Health Service,2,,
Inyo,2014,Hospice_Care,1,,
Inyo,2014,Left Against Medical Advice,89,,
Inyo,2014,Not_Defined_Elsewhere,1,,
Inyo,2014,Other,1,,
Inyo,2014,Prison/Jail,30,,
Inyo,2014,Psychiatric_Care,13,,
Inyo,2014,Rehab,1,,
Inyo,2014,Residential Care facility,1,,
Inyo,2014,Routine (Home),7230,,
Inyo,2014,Skilled Nursing/Intermediate Care (SN/IC),17,,
Kern,2014,Acute Care,4640,,
Kern,2014,Childrens_or_Cancer,322,,
Kern,2014,Critical Access Hospital,39,,
Kern,2014,Died,507,,
Kern,2014,Home Health Service,82,,
Kern,2014,Hospice_Care,57,,
Kern,2014,Invalid or Blank,19,,
Kern,2014,Left Against Medical Advice,10102,,
Kern,2014,Not_Defined_Elsewhere,493,,
Kern,2014,Other,55,,
Kern,2014,Prison/Jail,2872,,
Kern,2014,Psychiatric_Care,363,,
Kern,2014,Rehab,83,,
Kern,2014,Residential Care facility,589,,
Kern,2014,Routine (Home),290361,,
Kern,2014,Skilled Nursing/Intermediate Care (SN/IC),764,,
Kings,2014,Acute Care,1026,,
Kings,2014,Childrens_or_Cancer,37,,
Kings,2014,Died,57,,
Kings,2014,Home Health Service,24,,
Kings,2014,Hospice_Care,5,,
Kings,2014,Invalid or Blank,3,,
Kings,2014,Left Against Medical Advice,1722,,
Kings,2014,Not_Defined_Elsewhere,69,,
Kings,2014,Other,14,,
Kings,2014,Prison/Jail,320,,
Kings,2014,Psychiatric_Care,196,,
Kings,2014,Rehab,6,,
Kings,2014,Residential Care facility,8,,
Kings,2014,Routine (Home),55416,,
Kings,2014,Skilled Nursing/Intermediate Care (SN/IC),110,,
Lake,2014,Acute Care,2318,,
Lake,2014,Childrens_or_Cancer,88,,
Lake,2014,Critical Access Hospital,7,,
Lake,2014,Died,60,,
Lake,2014,Home Health Service,30,,
Lake,2014,Hospice_Care,6,,
Lake,2014,Invalid or Blank,70,,
Lake,2014,Left Against Medical Advice,661,,
Lake,2014,Not_Defined_Elsewhere,137,,
Lake,2014,Other,104,,
Lake,2014,Prison/Jail,242,,
Lake,2014,Psychiatric_Care,184,,
Lake,2014,Rehab,1,,
Lake,2014,Residential Care facility,5,,
Lake,2014,Routine (Home),33561,,
Lake,2014,Skilled Nursing/Intermediate Care (SN/IC),169,,
Lassen,2014,Acute Care,644,,
Lassen,2014,Childrens_or_Cancer,1,,
Lassen,2014,Critical Access Hospital,47,,
Lassen,2014,Died,9,,
Lassen,2014,Home Health Service,5,,
Lassen,2014,Hospice_Care,1,,
Lassen,2014,Left Against Medical Advice,26,,
Lassen,2014,Not_Defined_Elsewhere,4,,
Lassen,2014,Other,22,,
Lassen,2014,Prison/Jail,14,,
Lassen,2014,Psychiatric_Care,73,,
Lassen,2014,Rehab,3,,
Lassen,2014,Residential Care facility,16,,
Lassen,2014,Routine (Home),9782,,
Lassen,2014,Skilled Nursing/Intermediate Care (SN/IC),40,,
Los Angeles,2014,Acute Care,47575,,
Los Angeles,2014,Childrens_or_Cancer,8272,,
Los Angeles,2014,Critical Access Hospital,294,,
Los Angeles,2014,Died,3153,,
Los Angeles,2014,Disaster_Care_Site,3,,
Los Angeles,2014,Home Health Service,4894,,
Los Angeles,2014,Hospice_Care,988,,
Los Angeles,2014,Invalid or Blank,369,,
Los Angeles,2014,Left Against Medical Advice,85333,,
Los Angeles,2014,Not_Defined_Elsewhere,11375,,
Los Angeles,2014,Other,1473,,
Los Angeles,2014,Prison/Jail,14374,,
Los Angeles,2014,Psychiatric_Care,18236,,
Los Angeles,2014,Rehab,728,,
Los Angeles,2014,Residential Care facility,1025,,
Los Angeles,2014,Routine (Home),2559286,,
Los Angeles,2014,Skilled Nursing/Intermediate Care (SN/IC),11113,,
Madera,2014,Acute Care,1914,,
Madera,2014,Childrens_or_Cancer,9,,
Madera,2014,Critical Access Hospital,1,,
Madera,2014,Died,71,,
Madera,2014,Home Health Service,43,,
Madera,2014,Hospice_Care,12,,
Madera,2014,Invalid or Blank,1,,
Madera,2014,Left Against Medical Advice,2490,,
Madera,2014,Not_Defined_Elsewhere,32,,
Madera,2014,Other,102,,
Madera,2014,Prison/Jail,526,,
Madera,2014,Psychiatric_Care,306,,
Madera,2014,Rehab,6,,
Madera,2014,Residential Care facility,19,,
Madera,2014,Routine (Home),51129,,
Madera,2014,Skilled Nursing/Intermediate Care (SN/IC),165,,
Marin,2014,Acute Care,482,,
Marin,2014,Childrens_or_Cancer,24,,
Marin,2014,Critical Access Hospital,49,,
Marin,2014,Died,97,,
Marin,2014,Home Health Service,213,,
Marin,2014,Hospice_Care,79,,
Marin,2014,Invalid or Blank,29,,
Marin,2014,Left Against Medical Advice,441,,
Marin,2014,Not_Defined_Elsewhere,141,,
Marin,2014,Other,103,,
Marin,2014,Prison/Jail,316,,
Marin,2014,Psychiatric_Care,481,,
Marin,2014,Rehab,14,,
Marin,2014,Residential Care facility,31,,
Marin,2014,Routine (Home),60203,,
Marin,2014,Skilled Nursing/Intermediate Care (SN/IC),388,,
Mariposa,2014,Acute Care,397,,
Mariposa,2014,Childrens_or_Cancer,5,,
Mariposa,2014,Critical Access Hospital,1,,
Mariposa,2014,Died,9,,
Mariposa,2014,Home Health Service,4,,
Mariposa,2014,Hospice_Care,1,,
Mariposa,2014,Invalid or Blank,1,,
Mariposa,2014,Left Against Medical Advice,217,,
Mariposa,2014,Not_Defined_Elsewhere,2,,
Mariposa,2014,Other,10,,
Mariposa,2014,Prison/Jail,52,,
Mariposa,2014,Psychiatric_Care,34,,
Mariposa,2014,Rehab,2,,
Mariposa,2014,Residential Care facility,6,,
Mariposa,2014,Routine (Home),5349,,
Mariposa,2014,Skilled Nursing/Intermediate Care (SN/IC),17,,
Mendocino,2014,Acute Care,1117,,
Mendocino,2014,Childrens_or_Cancer,142,,
Mendocino,2014,Critical Access Hospital,47,,
Mendocino,2014,Died,46,,
Mendocino,2014,Home Health Service,109,,
Mendocino,2014,Hospice_Care,4,,
Mendocino,2014,Invalid or Blank,1,,
Mendocino,2014,Left Against Medical Advice,673,,
Mendocino,2014,Not_Defined_Elsewhere,7,,
Mendocino,2014,Other,24,,
Mendocino,2014,Prison/Jail,267,,
