"time","GEO_ID","NAME","CATEGORY_CODE","CATEGORY_CODE_LABEL","DATA_TYPE_CODE","DATA_TYPE_CODE_LABEL","SEASONALLY_ADJ","SEASONALLY_ADJ_LABEL","CELL_VALUE","ERROR_DATA",
"2000-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","TOTAL","Total Taxes","no","Not Seasonally Adjusted","28230","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T01","Property Taxes","no","Not Seasonally Adjusted","623","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T09","General Sales and Gross Receipts Taxes","no","Not Seasonally Adjusted","5844","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T10","Alcoholic Beverages Sales Taxes","no","Not Seasonally Adjusted","76","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T11","Amusements Sales Taxes","no","Not Seasonally Adjusted","0","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T12","Insurance Premiums Sales Taxes","no","Not Seasonally Adjusted","321","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T13","Motor Fuels Sales Tax","no","Not Seasonally Adjusted","788","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T14","Pari-Mutuels Sales Taxes","no","Not Seasonally Adjusted","12","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T15","Public Utilities Sales Taxes","no","Not Seasonally Adjusted","54","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T16","Tobacco Products Sales Taxes","no","Not Seasonally Adjusted","305","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T19","Other Selective Sales and Gross Receipts Taxes","no","Not Seasonally Adjusted","20","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T20","Alcoholic Beverage License","no","Not Seasonally Adjusted","10","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T21","Amusements License ","no","Not Seasonally Adjusted","1","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T22","Corporations In General License","no","Not Seasonally Adjusted","11","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T23","Hunting and Fishing License","no","Not Seasonally Adjusted","22","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T24","Motor Vehicle License","no","Not Seasonally Adjusted","648","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T25","Motor Vehicle Operator License","no","Not Seasonally Adjusted","37","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T27","Public Utilities License","no","Not Seasonally Adjusted","17","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T28","Occupation and Business License, Not Elsewhere classified","no","Not Seasonally Adjusted","338","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T29","Other License Taxes","no","Not Seasonally Adjusted","19","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T40","Individual Income Taxes","no","Not Seasonally Adjusted","8784","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T41","Corporation Net Income Taxes","no","Not Seasonally Adjusted","1915","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T50","Death and Gift Taxes","no","Not Seasonally Adjusted","213","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T51","Documentary and Stock Transfer Taxes","no","Not Seasonally Adjusted","0","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T53","Severance Taxes","no","Not Seasonally Adjusted","7","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T99","Taxes, Not Elsewhere Classified","no","Not Seasonally Adjusted","0","no",
"2000-Q3","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","TOTAL","Total Taxes","no","Not Seasonally Adjusted","20067","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T01","Property Taxes","no","Not Seasonally Adjusted","823","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T09","General Sales and Gross Receipts Taxes","no","Not Seasonally Adjusted","6052","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T10","Alcoholic Beverages Sales Taxes","no","Not Seasonally Adjusted","74","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T11","Amusements Sales Taxes","no","Not Seasonally Adjusted","0","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T12","Insurance Premiums Sales Taxes","no","Not Seasonally Adjusted","320","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T13","Motor Fuels Sales Tax","no","Not Seasonally Adjusted","788","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T14","Pari-Mutuels Sales Taxes","no","Not Seasonally Adjusted","10","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T15","Public Utilities Sales Taxes","no","Not Seasonally Adjusted","56","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T16","Tobacco Products Sales Taxes","no","Not Seasonally Adjusted","289","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T19","Other Selective Sales and Gross Receipts Taxes","no","Not Seasonally Adjusted","14","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T20","Alcoholic Beverage License","no","Not Seasonally Adjusted","8","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T21","Amusements License ","no","Not Seasonally Adjusted","0","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T22","Corporations In General License","no","Not Seasonally Adjusted","13","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T23","Hunting and Fishing License","no","Not Seasonally Adjusted","11","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T24","Motor Vehicle License","no","Not Seasonally Adjusted","394","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T25","Motor Vehicle Operator License","no","Not Seasonally Adjusted","33","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T27","Public Utilities License","no","Not Seasonally Adjusted","14","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T28","Occupation and Business License, Not Elsewhere classified","no","Not Seasonally Adjusted","334","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T29","Other License Taxes","no","Not Seasonally Adjusted","17","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T40","Individual Income Taxes","no","Not Seasonally Adjusted","8385","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T41","Corporation Net Income Taxes","no","Not Seasonally Adjusted","1309","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T50","Death and Gift Taxes","no","Not Seasonally Adjusted","238","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T51","Documentary and Stock Transfer Taxes","no","Not Seasonally Adjusted","0","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T53","Severance Taxes","no","Not Seasonally Adjusted","18","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T99","Taxes, Not Elsewhere Classified","no","Not Seasonally Adjusted","0","no",
"2000-Q4","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","TOTAL","Total Taxes","no","Not Seasonally Adjusted","19200","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T01","Property Taxes","no","Not Seasonally Adjusted","919","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T09","General Sales and Gross Receipts Taxes","no","Not Seasonally Adjusted","6285","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T10","Alcoholic Beverages Sales Taxes","no","Not Seasonally Adjusted","66","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T11","Amusements Sales Taxes","no","Not Seasonally Adjusted","0","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T12","Insurance Premiums Sales Taxes","no","Not Seasonally Adjusted","32","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T13","Motor Fuels Sales Tax","no","Not Seasonally Adjusted","763","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T14","Pari-Mutuels Sales Taxes","no","Not Seasonally Adjusted","11","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T15","Public Utilities Sales Taxes","no","Not Seasonally Adjusted","61","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T16","Tobacco Products Sales Taxes","no","Not Seasonally Adjusted","264","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T19","Other Selective Sales and Gross Receipts Taxes","no","Not Seasonally Adjusted","17","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T20","Alcoholic Beverage License","no","Not Seasonally Adjusted","8","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T21","Amusements License ","no","Not Seasonally Adjusted","1","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T22","Corporations In General License","no","Not Seasonally Adjusted","14","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T23","Hunting and Fishing License","no","Not Seasonally Adjusted","19","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T24","Motor Vehicle License","no","Not Seasonally Adjusted","452","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T25","Motor Vehicle Operator License","no","Not Seasonally Adjusted","34","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T27","Public Utilities License","no","Not Seasonally Adjusted","31","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T28","Occupation and Business License, Not Elsewhere classified","no","Not Seasonally Adjusted","396","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T29","Other License Taxes","no","Not Seasonally Adjusted","4","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T40","Individual Income Taxes","no","Not Seasonally Adjusted","10779","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T41","Corporation Net Income Taxes","no","Not Seasonally Adjusted","1537","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T50","Death and Gift Taxes","no","Not Seasonally Adjusted","420","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T51","Documentary and Stock Transfer Taxes","no","Not Seasonally Adjusted","0","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T53","Severance Taxes","no","Not Seasonally Adjusted","7","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T99","Taxes, Not Elsewhere Classified","no","Not Seasonally Adjusted","0","no",
"2001-Q1","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","TOTAL","Total Taxes","no","Not Seasonally Adjusted","22120","no",
"2001-Q2","0400000US06","California","QTAXCAT3","State Tax Collections by State and Type of Tax","T01","Property Taxes","no","Not Seasonally Adjusted","887","no",
