county,year,oshpd_id,facility_name,city,discharges,patient_days,ed_visits,net_patient_rev,op_revenue,op_expense,medi_cal_trad,medi_cal_mc,medi_cal_total_rev,operating_margin,cost_per_discharge,cost_per_patient_day,ed_per_discharge,medi_cal_rev_share
SOLANO,2013,106484044,KAISER FOUNDATION HOSPITALS - VACAVILLE,VACAVILLE,844.0,,,,,,,,0.0,,,,,
SONOMA,2013,106490919,SUTTER WEST BAY HOSPTIALS,SANTA ROSA,2171.0,,,,,,,,0.0,,,,,
SONOMA,2013,106490964,NORTHERN SONOMA COUNTY HOSPITAL DISTRICT,HEALDSBURG,,,,,,,,,0.0,,,,,
SONOMA,2013,106491001,SRM ALLIANCE HOSPITAL SERVICES,PETALUMA,47.0,,,,,,,,0.0,,,,,
SONOMA,2013,106491064,SANTA ROSA MEMORIAL HOSPITAL,SANTA ROSA,53.0,,,,,,,,0.0,,,,,
SONOMA,2013,106494019,KAISER FOUNDATION HOSPITALS - SANTA ROSA,SANTA ROSA,971.0,,,,,,,,0.0,,,,,
SONOMA,2013,106494048,"AURORA BEHAVIORAL HEALTH-SANTA ROSA, LLC",SANTA ROSA,118.0,,,,,,,,0.0,,,,,
STANISLAUS,2013,106500852,DOCTORS MEDICAL CENTER OF MODESTO,MODESTO,,,,,,,,,0.0,,,,,
STANISLAUS,2013,106500867,EMANUEL MEDICAL CENTER,TURLOCK,495.0,,,,,,,,0.0,,,,,
STANISLAUS,2013,106500939,MEMORIAL MEDICAL CENTER,MODESTO,8914.0,,,,,,,,0.0,,,,,
STANISLAUS,2013,106500954,CENTRAL VALLEY SPECIALTY HOSPITAL,MODESTO,,,,,,,,,0.0,,,,,
STANISLAUS,2013,106500967,OAK VALLEY DISTRICT HOSPITAL,OAKDALE,280.0,,,,,,,,0.0,,,,,
STANISLAUS,2013,106504038,"STANISLAUS SURGICAL HOSPITAL, LLC",MODESTO,,,,,,,,,0.0,,,,,
SUTTER,2013,106514001,SUTTER-YUBA - PHF,YUBA CITY,,,,,,,,,0.0,,,,,
SUTTER,2013,106514030,TWIN CITIES SURGICAL HOSPITAL LLC,YUBA CITY,,,,,,,,,0.0,,,,,
SUTTER,2013,106514033,NORTH VALLEY BEHAVIORAL HEALTH LLC,YUBA CITY,442.0,,,,,,,,0.0,,,,,
TEHAMA,2013,106521041,ST. ELIZABETH COMMUNITY HOSPITAL,RED BLUFF,25.0,,,,,,,,0.0,,,,,
TRINITY,2013,106531059,TRINITY GENERAL HOSPITAL,WEAVERVILLE,74.0,,,,,,,,0.0,,,,,
TULARE,2013,106540734,KAWEAH DELTA HEALTH CARE DISTRICT,VISALIA,11837.0,,,,,,,,0.0,,,,,
TULARE,2013,106540798,SIERRA VIEW HEALTHCARE DISTRICT,PORTERVILLE,,,,,,,,,0.0,,,,,
TULARE,2013,106540816,TULARE LOCAL HEALTHCARE DISTRICT,TULARE,,,,,,,,,0.0,,,,,
TULARE,2013,106541123,PORTERVILLE DEVELOPMENTAL CENTER,PORTERVILLE,,,,,,,,,0.0,,,,,
TUOLUMNE,2013,106554011,SONORA COMMUNITY HOSPITAL,SONORA,206.0,,,,,,,,0.0,,,,,
VENTURA,2013,106560203,AURORA VISTA DEL MAR,VENTURA,,,,,,,,,0.0,,,,,
VENTURA,2013,106560473,COMMUNITY MEMORIAL HOSPITAL OF SAN BUENAVENTURA,VENTURA,1636.0,,,,,,,,0.0,,,,,
VENTURA,2013,106560481,VENTURA COUNTY MEDICAL CENTER,VENTURA,,,,,,,,,0.0,,,,,
VENTURA,2013,106560492,LOS ROBLES REGIONAL MEDICAL CENTER,THOUSAND OAKS,,,,,,,,,0.0,,,,,
VENTURA,2013,106560501,OJAI VALLEY COMMUNITY HOSPITAL,OJAI,67.0,,,,,,,,0.0,,,,,
VENTURA,2013,106560508,ST. JOHN'S PLEASEANT VALLEY MC,CAMARILLO,3471.0,,,,,,,,0.0,,,,,
VENTURA,2013,106560525,SIMI VALLEY HOSPITAL AND HEALTH CARE SERVICES,SIMI VALLEY,264.0,,,,,,,,0.0,,,,,
VENTURA,2013,106560529,ST. JOHN'S REGIONAL MEDICAL CENTER,OXNARD,10902.0,,,,,,,,0.0,,,,,
VENTURA,2013,106560838,"REHABILITATION INSTITUTES OF AMERICA, INC.",OXNARD,,,,,,,,,0.0,,,,,
YOLO,2013,106571086,WOODLAND MEMORIAL HOSPITAL,WOODLAND,,,,,,,,,0.0,,,,,
YOLO,2013,106574010,SUTTER DAVIS HOSPITAL,DAVIS,3422.0,,,,,,,,0.0,,,,,
YUBA,2013,106580996,RIDEOUT MEMORIAL HOSPITAL,MARYSVILLE,1586.0,,,,,,,,0.0,,,,,
ALAMEDA,2014,106010735,ALAMEDA HEALTH SYSTEM,ALAMEDA,52.0,11420.0,2147.0,14719677.0,14839435.0,19358743.0,1591658.0,6381469.0,7973127.0,-0.3045471744712652,372283.51923076925,1695.1613835376531,41.28846153846154,0.5416645351660909
ALAMEDA,2014,106010739,ALTA BATES MEDICAL CENTER,BERKELEY,2546.0,93725.0,39519.0,606079035.0,613460793.0,589761566.0,35895398.0,86309431.0,122204829.0,0.03863201572198926,231642.40612725844,6292.4680288076825,15.521995286724273,0.2016318366795182
ALAMEDA,2014,106010776,CHILDREN'S HOSPITAL & RESEARCH CENTER OAKLAND,OAKLAND,7610.0,50113.0,38314.0,429763341.0,461209033.0,516781559.0,157838530.0,112766900.0,270605430.0,-0.1204931430733708,67908.22063074901,10312.325324766029,5.0346911957950065,0.6296615001417722
ALAMEDA,2014,106010782,"ADOLESCENT TREATMENT CENTERS, INC.",OAKLAND,,11496.0,,4242830.0,5128339.0,7035540.0,,,0.0,-0.3718944866944248,,611.9989561586639,,0.0
ALAMEDA,2014,106010846,ALAMEDA HEALTH SYSTEM,OAKLAND,1668.0,114191.0,83136.0,524464555.0,563208792.0,615051258.0,258953191.0,78744331.0,337697522.0,-0.09204839614790672,368735.7661870504,5386.162289497421,49.84172661870504,0.6438900756601178
ALAMEDA,2014,106010856,KAISER FOUNDATION HOSPITALS - OAKLAND,OAKLAND,1569.0,35736.0,45655.0,,,,,,0.0,,,,29.098151688973868,
ALAMEDA,2014,106010887,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,478.0,18000.0,,41598140.0,41777955.0,40645114.0,1528855.0,3436411.0,4965266.0,0.02711575997436926,85031.61924686193,2258.061888888889,,0.11936269265885446
ALAMEDA,2014,106010937,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT HAWTHORNE,OAKLAND,3250.0,47411.0,36832.0,312108393.0,385796145.0,452987005.0,9957182.0,49334577.0,59291759.0,-0.174161564004223,139380.61692307692,9554.47058699458,11.332923076923077,0.18997169038001488
ALAMEDA,2014,106010967,HAYWARD SISTERS HOSPITAL,HAYWARD,,24280.0,23692.0,100215486.0,102714141.0,121264772.0,16799467.0,14461870.0,31261337.0,-0.18060445055953883,,4994.4304777594725,,0.31194118042794305
ALAMEDA,2014,106010987,WASHINGTON TOWNSHIP HEALTHCARE DISTRICT,FREMONT,5362.0,55619.0,43631.0,402150026.0,407865153.0,419124478.0,24674336.0,5174465.0,29848801.0,-0.02760550862750464,78165.6989929131,7535.634908933997,8.137075718015666,0.07422304878826491
ALAMEDA,2014,106013619,SAN LEANDRO HOSPITAL,SAN LEANDRO,,7615.0,17133.0,35300240.0,51382606.0,59719554.0,1614403.0,7162869.0,8777272.0,-0.16225233885568202,,7842.3577150361125,,0.24864624149864137
ALAMEDA,2014,106013687,MERRITT PERALTA INSTITUE CHEMICAL DEPENDENCY RECOVERY HOSPIT,OAKLAND,,7017.0,,9426325.0,9454751.0,6537715.0,322295.0,86381.0,408676.0,0.30852594637341585,,931.6965939860339,,0.04335475384097196
ALAMEDA,2014,106014034,BHC FREMONT HOSPITAL,FREMONT,31805.0,31805.0,,40210837.0,40217652.0,24187474.0,2762504.0,,2762504.0,0.3985856260330663,760.4928155950322,760.4928155950322,,0.06870048489664615
ALAMEDA,2014,106014050,THE HOSPITAL COMMITTEE OF LIVERMORE,PLEASANTON,,42141.0,25713.0,239728081.0,249367912.0,259759491.0,5045498.0,4667722.0,9713220.0,-0.04167167666704447,,6164.056168576921,,0.0405176563358049
ALAMEDA,2014,106014132,KAISER FOUNDATION HOSPITALS - FREMONT,FREMONT,1309.0,26030.0,50942.0,,,,,,0.0,,,,38.916730328495035,
ALAMEDA,2014,106014207,TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,OAKLAND,,7506.0,,8743136.0,8749571.0,8289943.0,,,0.0,0.05253148982961565,,1104.4421795896617,,0.0
ALAMEDA,2014,106014226,TELECARE WILLOW ROCK CENTER,SAN LEANDRO,,3634.0,,5835512.0,5836067.0,5440942.0,,,0.0,0.06770398626335167,,1497.232250963126,,0.0
ALAMEDA,2014,106014233,EDEN MEDICAL CENTER,CASTRO VALLEY,2653.0,35866.0,38133.0,291816103.0,301557956.0,293218060.0,16240248.0,46165636.0,62405884.0,0.02765603040498126,110523.20392009047,8175.376679863938,14.373539389370524,0.21385346236358999
ALAMEDA,2014,106014326,KAISER FOUNDATION HOSPITALS - OAKLAND,OAKLAND,1274.0,36076.0,45655.0,,,,,,0.0,,,,35.835949764521196,
ALAMEDA,2014,106014337,KAISER FOUNDATION HOSPITALS - SAN LEANDRO,SAN LEANDRO,775.0,20720.0,27522.0,,,,,,0.0,,,,35.51225806451613,
LOS ANGELES,2014,106015000,KAISER FOUNDATION HOSPITALS - NO. CA. REGION,PASADENA,,,,8736461349.0,8736461349.0,7385715217.0,,,0.0,0.15461021093564503,,,,0.0
AMADOR,2014,106034002,SUTTER AMADOR HOSPITAL,JACKSON,543.0,8435.0,18889.0,72310090.0,73070146.0,64852833.0,4773993.0,10054319.0,14828312.0,0.11245787027714438,119434.31491712708,7688.539774748074,34.78637200736648,0.20506560011196223
BUTTE,2014,106040802,BIGGS-GRIDLEY MEMORIAL HOSPITAL,GRIDLEY,584.0,9535.0,9132.0,18041196.0,18981930.0,21832192.0,1993061.0,3290349.0,5283410.0,-0.150156596299744,37383.890410958906,2289.689774514945,15.636986301369863,0.2928525359405219
BUTTE,2014,106040875,ADVENTIST HEALTH / FEATHER RIVER HOSPITAL,PARADISE,1283.0,18838.0,20902.0,191212166.0,195173034.0,186321469.0,46656179.0,17191576.0,63847755.0,0.04535239740137462,145223.28059236164,9890.724546130163,16.29150428682775,0.33391052638355656
BUTTE,2014,106040937,OROVILLE HOSPITAL,OROVILLE,1174.0,39835.0,23320.0,213020450.0,214506091.0,199846053.0,53531884.0,19127722.0,72659606.0,0.06834322480847409,170226.62095400342,5016.845813982679,19.863713798977855,0.34109216274775495
BUTTE,2014,106040962,ENLOE MEDICAL CENTER,CHICO,16821.0,69726.0,38766.0,427735449.0,430588165.0,443323735.0,71781097.0,1449205.0,73230302.0,-0.02957714827113281,26355.373342845254,6358.083569973898,2.3046192259675404,0.17120465972882223
BUTTE,2014,106044006,BUTTE CONTY MENTAL HEAL PSYCHIATRIC HEALTH FACILITY,CHICO,,5360.0,,1410819.0,1410819.0,3619363.0,,,0.0,-1.5654339784196272,,675.2542910447761,,0.0
CALAVERAS,2014,106050932,MARK TWAIN MEDICAL CENTER,SAN ANDREAS,,4449.0,16700.0,58471756.0,58799177.0,60120602.0,6357644.0,2244172.0,8601816.0,-0.022473528838677453,,13513.284333558104,,0.14711061525157548
COLUSA,2014,106060870,COLUSA REGIONAL MEDICAL CENTER,COLUSA,,3577.0,6705.0,19941435.0,21982678.0,26975191.0,1923478.0,,1923478.0,-0.22711122821341423,,7541.289069052278,,0.09645634830191509
CONTRA COSTA,2014,106070904,DOCTOR'S MEDICAL CENTER - SAN PABLO,SAN PABLO,403.0,21131.0,32564.0,83370938.0,83686695.0,125856384.0,2821296.0,10195579.0,13016875.0,-0.5038995625290257,312298.7196029777,5956.007003927878,80.80397022332507,0.15613204447813697
CONTRA COSTA,2014,106070904,DOCTOR'S MEDICAL CENTER - SAN PABLO,SAN PABLO,51.0,2150.0,9354.0,15563508.0,15729201.0,28975649.0,928909.0,1916883.0,2845792.0,-0.8421564452002361,568149.9803921569,13477.046046511628,183.41176470588235,0.18285029313442702
CONTRA COSTA,2014,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,MARTINEZ,519.0,41223.0,52549.0,406559029.0,484613872.0,472984408.0,196105198.0,94798550.0,290903748.0,0.02399738156897003,911337.9730250482,11473.798801639861,101.2504816955684,0.715526472786809
CONTRA COSTA,2014,106070934,SUTTER DELTA MEDICAL CENTER,ANTIOCH,1700.0,26024.0,49346.0,167229783.0,170315380.0,165995980.0,12399966.0,32004618.0,44404584.0,0.02536118581892017,97644.69411764706,6378.572855825392,29.027058823529412,0.2655303571134814
CONTRA COSTA,2014,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,WALNUT CREEK,75.0,87535.0,25345.0,755151963.0,769157494.0,682343788.0,28312036.0,28456869.0,56768905.0,0.1128685694116113,9097917.173333334,7795.096681327469,337.93333333333334,0.07517547166860772
CONTRA COSTA,2014,106070990,KAISER FOUNDATION HOSPITALS - WALNUT CREEK,WALNUT CREEK,2091.0,50949.0,48491.0,,,,,,0.0,,,,23.19033955045433,
CONTRA COSTA,2014,106071018,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,CONCORD,10.0,42994.0,46785.0,379340052.0,383706370.0,376416399.0,5672464.0,19729062.0,25401526.0,0.01899882715004184,37641639.9,8755.091384844396,4678.5,0.06696241503125011
CONTRA COSTA,2014,106074017,SAN RAMON REGIONAL MEDICAL CENTER,SAN RAMON,,16424.0,14394.0,155454649.0,157052348.0,150955955.0,3109067.0,1908489.0,5017556.0,0.03881758584086881,,9191.180893813931,,0.032276654524497364
CONTRA COSTA,2014,106074039,JOHN MUIR BEHAVIORAL HEALTH CENTER,CONCORD,157.0,19467.0,,32487454.0,33141303.0,35053526.0,7310206.0,35599.0,7345805.0,-0.057699089260310615,223270.8662420382,1800.6639954795294,,0.22611205544146365
CONTRA COSTA,2014,106074097,KAISER FOUNDATION HOSPITALS - ANTIOCH,ANTIOCH,940.0,23338.0,42468.0,,,,,,0.0,,,,45.17872340425532,
DEL NORTE,2014,106084001,SUTTER COAST HOSPITAL,CRESCENT CITY,400.0,6735.0,17872.0,69929184.0,70430905.0,61365408.0,1135039.0,16181386.0,17316425.0,0.12871475952211603,153413.52,9111.419153674833,44.68,0.247628014649792
EL DORADO,2014,106090793,BARTON HEALTHCARE SYSTEM,SOUTH LAKE TAHOE,164.0,23293.0,17255.0,127157613.0,130388757.0,103844560.0,4173922.0,10363316.0,14537238.0,0.2035773452461089,633198.5365853659,4458.187438286181,105.21341463414635,0.11432455876629266
EL DORADO,2014,106090933,MARSHALL MEDICAL CENTER,PLACERVILLE,371.0,24142.0,27470.0,200250374.0,203240033.0,206782938.0,9157473.0,7840105.0,16997578.0,-0.01743212175132839,557366.4097035041,8565.277856018556,74.04312668463612,0.08488162923480982
EL DORADO,2014,106094002,EL DORADO COUNTY PSYCHIATRIC HEALTH FACILITY,PLACERVILLE,,3801.0,,3092688.0,3092688.0,3092688.0,,,0.0,0.0,,813.6511444356748,,0.0
FRESNO,2014,106100005,COMMUNITY MEDICAL CENTERS,CLOVIS,2434.0,48482.0,48907.0,231169853.0,234212884.0,220108592.0,6897803.0,16266806.0,23164609.0,0.060219966378963166,90430.81018898932,4540.006435378078,20.093262119967132,0.10020601172420177
FRESNO,2014,106100717,COMMUNITY REGIONAL MEDICAL CENTER,FRESNO,6492.0,246335.0,89295.0,860166005.0,879074246.0,854553732.0,235346839.0,105587772.0,340934611.0,0.02789356429399935,131631.81330868762,3469.0715164308767,13.754621072088725,0.3963590853605055
FRESNO,2014,106100797,REEDLEY COMMUNITY HOSPITAL,REEDLEY,,4151.0,23049.0,52705749.0,54697651.0,57314304.0,20253961.0,17253803.0,37507764.0,-0.047838489444455304,,13807.348590701036,,0.7116446443062596
FRESNO,2014,106100899,SAINT AGNES MEDICAL CENTER,FRESNO,51790.0,85249.0,62345.0,383894526.0,391474955.0,400433262.0,22934510.0,33570360.0,56504870.0,-0.022883474116498718,7731.86449121452,4697.219462984903,1.2038038231318788,0.14718852750716221
FRESNO,2014,106104023,SAN JOAQUIN VALLEY REHABILITATION,FRESNO,,18594.0,,34737930.0,34817625.0,29691393.0,236323.0,1155589.0,1391912.0,0.14723094984221352,,1596.826556953856,,0.04006893905307542
FRESNO,2014,106104047,FRESNO SURGERY CENTER LP,FRESNO,,3807.0,,64236249.0,64369200.0,59900729.0,350372.0,508398.0,858770.0,0.06941939623298099,,15734.36537956396,,0.013368931302324331
FRESNO,2014,106104062,KAISER FOUNDATION HOSPITALS - FRESNO,FRESNO,817.0,23918.0,27963.0,,,,,,0.0,,,,34.22643818849449,
FRESNO,2014,106104089,"CRESTWOOD BEHAVIORAL HEALTH, INC.",FRESNO,162.0,5618.0,,,,3367703.0,,,0.0,,20788.29012345679,599.4487362050552,,
FRESNO,2014,106105029,"FRESNO HEART HOSPITAL, LLC",FRESNO,3551.0,12522.0,,83672868.0,85497368.0,80561824.0,811632.0,82249.0,893881.0,0.05772743787855551,22687.080822303575,6433.622743970612,,0.010683044831210997
GLENN,2014,106110889,GLENN MEDICAL CENTER,WILLOWS,,715.0,5003.0,11374614.0,12191050.0,13718033.0,1336290.0,,1336290.0,-0.12525442845366067,,19186.06013986014,,0.11748003053114593
HUMBOLDT,2014,106121002,AMERICAN HOSPITAL MANAGEMENT CORPORATION,ARCATA,,7959.0,14943.0,52775540.0,53088018.0,52458085.0,7227714.0,5691933.0,12919647.0,0.01186582252891792,,6591.039703480336,,0.2448036912554566
HUMBOLDT,2014,106121051,REDWOOD MEMORIAL HOSPITAL,FORTUNA,,4692.0,11269.0,39113836.0,40066567.0,36044529.0,4865960.0,3319188.0,8185148.0,0.10038389363381195,,7682.124680306905,,0.20926477270089286
HUMBOLDT,2014,106121080,ST. JOSEPH HOSPITAL EUREKA,EUREKA,,30717.0,28866.0,205118737.0,209009918.0,196999312.0,6141455.0,10725078.0,16866533.0,0.05746428741242796,,6413.364325943288,,0.08222814378971142
HUMBOLDT,2014,106124004,SEMPERVIRENS PSYCHIATRIC HEALTH FACILITY,EUREKA,595.0,3980.0,,5674541.0,5674541.0,5190551.0,,,0.0,0.08529147996287277,8723.61512605042,1304.1585427135678,,0.0
IMPERIAL,2014,106130699,EL CENTRO REGIONAL MEDICAL CENTER,EL CENTRO,,21807.0,45625.0,119359739.0,120703782.0,121142985.0,26884925.0,11239780.0,38124705.0,-0.003638684660270214,,5555.233869858303,,0.3194100901980022
IMPERIAL,2014,106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,BRAWLEY,,15758.0,39640.0,92565289.0,93588991.0,93834210.0,22815111.0,7506153.0,30321264.0,-0.0026201692889284383,,5954.703007995939,,0.3275662435408158
INYO,2014,106141273,NORTHERN INYO LOCAL HOSPITAL DISTRICT,BISHOP,,2642.0,7746.0,69100598.0,70628900.0,65523168.0,10676107.0,5200264.0,15876371.0,0.07228955852349392,,24800.59348978047,,0.22975736042110664
INYO,2014,106141338,SOUTHERN INYO HEALTHCARE DISTRICT,LONE PINE,,10589.0,1025.0,6570359.0,7901454.0,8371714.0,2948245.0,,2948245.0,-0.05951562838940782,,790.6047785437719,,0.4487190121574788
KERN,2014,106150706,CENTRAL CALIFORNIA FOUNDATION FOR HEALTH,DELANO,509.0,30393.0,28496.0,81630159.0,83104703.0,70576844.0,27925516.0,14135257.0,42060773.0,0.15074789449641618,138657.8467583497,2322.1414141414143,55.984282907662084,0.5152602116088001
KERN,2014,106150722,BAKERSFIELD MEMORIAL HOSPITAL,BAKERSFIELD,2358.0,62699.0,58889.0,349670443.0,353936218.0,325457638.0,38315284.0,43572375.0,81887659.0,0.08046246343740951,138022.74724342662,5190.794717619101,24.974130619168786,0.23418524682110464
KERN,2014,106150736,COUNTY OF KERN,BAKERSFIELD,5261.0,48906.0,44664.0,250350699.0,260392246.0,297767776.0,148754950.0,26539757.0,175294707.0,-0.14353549529274384,56599.08306405626,6088.5735083629825,8.48964075270861,0.7001965950172961
KERN,2014,106150761,MERCY HEALTHCARE BAKERSFIELD,BAKERSFIELD,264.0,45710.0,66060.0,260856104.0,263830919.0,252524518.0,14491511.0,18128625.0,32620136.0,0.04285472317973467,956532.2651515151,5524.491752351783,250.22727272727272,0.12505030742926376
KERN,2014,106150775,GOOD SAMARITAN HOSPITAL CALIFORNIA LIMITED PARTNERSHIP,BAKERSFIELD,,15487.0,,22358549.0,24027729.0,26521640.0,4169070.0,372508.0,4541578.0,-0.1037930384515324,,1712.509846968425,,0.20312489866851377
KERN,2014,106150782,RIDGECREST REGIONAL HOSPITAL,RIDGECREST,,22839.0,17601.0,87626929.0,88049071.0,87206283.0,5896008.0,468569.0,6364577.0,0.009571798889280728,,3818.3056613687113,,0.07263266067443719
KERN,2014,106150788,SAN JOAQUIN COMMUNITY HOSPITAL,BAKERSFIELD,,73311.0,67092.0,361053204.0,363803881.0,340165593.0,24144395.0,57604160.0,81748555.0,0.06497535962240052,,4640.034824241929,,0.22641692164570848
KERN,2014,106150808,TEHACHAPI VALLEY HEALTHCARE DISTRICT,TEHACHAPI,,4935.0,11172.0,20384791.0,20855749.0,21842815.0,4168325.0,3907263.0,8075588.0,-0.04732824508004963,,4426.102330293819,,0.39615750782041376
KERN,2014,106154022,"HEALTHSOUTH BAKERSFIELD REHAB HOSPITAL, LLC",BAKERSFIELD,1837.0,21601.0,,33860449.0,33906081.0,24374439.0,2750229.0,,2750229.0,0.28111895326387026,13268.611322808927,1128.3940095365956,,0.08122246104887741
KERN,2014,106154101,"BAKERSFIELD HEART HOSPITAL, LLC",BAKERSFIELD,,15471.0,16628.0,81000582.0,82849529.0,79779953.0,10204076.0,2561709.0,12765785.0,0.03705001147320946,,5156.74183957081,,0.15760115155715795
KERN,2014,106154160,"CRESTWOOD BEHAVIORAL HEALTH, INC.",BAKERSFIELD,536.0,4236.0,,3521783.0,3524285.0,3468284.0,,,0.0,0.015890031595061124,6470.679104477612,818.7639282341831,,0.0
KINGS,2014,106160787,CENTRAL VALLEY GENERAL HOSPITAL,HANFORD,,3489.0,,102573938.0,104273504.0,98504892.0,39826513.0,43985163.0,83811676.0,0.055321934899205075,,28232.987102321582,,0.8170854861787601
KINGS,2014,106164029,HANFORD COMMUNITY MEDICAL CENTER,HANFORD,,39904.0,103816.0,222168289.0,225817817.0,214648123.0,38883161.0,31722247.0,70605408.0,0.04946329810636687,,5379.11294607057,,0.3178014662569598
LAKE,2014,106171049,ADVENTIST HEALTH CLEARLAKE HOSPITAL,CLEARLAKE,,5383.0,20863.0,71061388.0,72480576.0,68621050.0,1552813.0,30086920.0,31639733.0,0.053249107733360175,,12747.733605796024,,0.4452450745825567
LAKE,2014,106171395,SUTTER WEST BAY HOSPITALS,LAKEPORT,274.0,6098.0,17677.0,63552465.0,64267114.0,72703755.0,2590671.0,16601228.0,19191899.0,-0.13127462048474745,265342.1715328467,11922.557395867498,64.51459854014598,0.30198512362974433
LASSEN,2014,106184008,BANNER LASSEN COMMUNITY HOSPITAL,SUSANVILLE,,3824.0,10193.0,40217246.0,40238989.0,32672677.0,2914057.0,6338094.0,9252151.0,0.18803434648917247,,8544.11009414226,,0.23005431550434854
LOS ANGELES,2014,106190017,ALHAMBRA HOSPITAL MEDICAL CENTER LP,ALHAMBRA,4393.0,28204.0,14297.0,96692941.0,99302971.0,97524921.0,16818047.0,13759406.0,30577453.0,0.017905305169570406,22200.073070794446,3457.8400581477804,3.2544957887548374,0.31623252621926146
LOS ANGELES,2014,106190034,ANTELOPE VALLEY HOSPITAL,LANCASTER,,84385.0,92695.0,335187033.0,347196146.0,349283423.0,67390593.0,65015792.0,132406385.0,-0.006011809243988555,,4139.164816021805,,0.3950223963466988
LOS ANGELES,2014,106190052,BARLOW RESPIRATORY HOSPITAL,LOS ANGELES,,23374.0,,45674563.0,46131523.0,50413929.0,2222848.0,1379860.0,3602708.0,-0.09283036244001742,,2156.83789680842,,0.07887777711195616
LOS ANGELES,2014,106190053,ST. MARY MEDICAL CENTER,LONG BEACH,,49310.0,41330.0,204244775.0,213133825.0,228117723.0,61237898.0,32758815.0,93996713.0,-0.07030276869473909,,4626.195964307442,,0.46021599818159364
LOS ANGELES,2014,106190081,BEVERLY COMMUNITY HOSPITAL ASSOCIATION,MONTEBELLO,,37969.0,28412.0,170601478.0,172409550.0,170349091.0,30792066.0,74364952.0,105157018.0,0.011950956313034864,,4486.530880455108,,0.6163898415932832
LOS ANGELES,2014,106190125,CALIFORNIA HOSPITAL MEDICAL CENTER,LOS ANGELES,,66484.0,63510.0,300758211.0,316252318.0,327098283.0,111222990.0,95769987.0,206992977.0,-0.03429529012969954,,4919.9549214848685,,0.6882371600488074
LOS ANGELES,2014,106190137,CASA COLINA HOSPITAL FOR REHABILITATIVE MEDICINE,POMONA,,21840.0,,41658233.0,42862892.0,44682323.0,604858.0,1535998.0,2140856.0,-0.042447695783103014,,2045.8939102564102,,0.051390945938585536
LOS ANGELES,2014,106190148,"PRIME HEALTHCARE CENTINELA, LLC",INGLEWOOD,2935.0,70948.0,52805.0,271252663.0,273166498.0,221315428.0,36593303.0,39443585.0,76036888.0,0.1898148945043766,75405.59727427598,3119.4033376557477,17.991482112436117,0.2803175724029666
LOS ANGELES,2014,106190150,"KEDREN COMMUNITY HEALTH CENTER, INC.",LOS ANGELES,,25616.0,,33861625.0,33861625.0,33748225.0,,,0.0,0.003348923744799607,,1317.4666224234854,,0.0
LOS ANGELES,2014,106190163,AURORA CHARTER OAK - LOS ANGELES,COVINA,6896.0,48703.0,,37463127.0,37521267.0,30099423.0,2545017.0,,2545017.0,0.19780366158744053,4364.765516241299,618.0198961049628,,0.06793391806295294
LOS ANGELES,2014,106190170,CHILDREN'S HOSPITAL LOS ANGELES,LOS ANGELES,2744.0,100954.0,64467.0,590581722.0,759616738.0,843456996.0,353167112.0,38361897.0,391529009.0,-0.11037178856898754,307382.2871720117,8354.864552172276,23.493804664723033,0.6629548365873741
LOS ANGELES,2014,106190176,CITY OF HOPE NATIONAL MEDICAL CENTER,DUARTE,2652.0,57878.0,,702418938.0,717879426.0,717916757.0,71664634.0,22419834.0,94084468.0,-5.200176888757918e-05,270707.6760935143,12403.966222053285,,0.13394352417075633
LOS ANGELES,2014,106190196,SOUTH BAY COMMUNITY HOSPITAL,GARDENA,968.0,25547.0,,44721446.0,44882918.0,40251322.0,801991.0,167401.0,969392.0,0.10319284499283224,41581.944214876035,1575.5792069518925,,0.021676222186554524
LOS ANGELES,2014,106190198,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,6415.0,54065.0,10526.0,111251416.0,114390328.0,81132919.0,43706224.0,19941672.0,63647896.0,0.2907361975568424,12647.376305533904,1500.6551188384353,1.640841777084957,0.5721086372509632
LOS ANGELES,2014,106190232,"DEL AMO HOSPITAL, INC",TORRANCE,5682.0,43235.0,,36653019.0,36679931.0,25726360.0,6755572.0,,6755572.0,0.29862572533192605,4527.694473776839,595.035503642882,,0.1843114751338764
LOS ANGELES,2014,106190240,LAKEWOOD REGIONAL MEDICAL CENTER,LAKEWOOD,,39540.0,45168.0,187131236.0,189503350.0,167411909.0,21119882.0,13899529.0,35019411.0,0.11657546423321805,,4233.988593829034,,0.187138244520546
LOS ANGELES,2014,106190243,DOWNEY REGIONAL MEDICAL CENTER,DOWNEY,25.0,34853.0,45693.0,130681595.0,132508191.0,140762450.0,11327434.0,7988610.0,19316044.0,-0.06229244349128576,5630498.0,4038.7470232117753,1827.72,0.1478099804337405
